# x [Mpc/h]	y [Mpc/h]	z [Mpc/h]	Mh [Msun]
 41.2475	 52.4938	 16.0623	5.2041e+09
 42.6802	 51.5991	 22.2206	5.0306e+09
 43.4917	 49.2622	 22.1014	4.6837e+09
 43.6361	 52.8984	 22.0285	5.7245e+09
 43.7826	 49.6036	 23.1181	6.2449e+09
 41.4260	 45.8313	 25.0548	6.4183e+09
 42.0017	 51.3282	 29.0959	4.5102e+09
 42.4422	 51.5812	 23.8929	4.6837e+09
 43.9056	 50.9806	 29.7059	2.4286e+09
 44.8973	 55.2066	 25.0507	2.7755e+09
 45.8755	 48.5599	 29.5974	5.8979e+09
 45.8603	 51.9863	 24.5576	0.0000e+00
 45.7779	 47.5355	 24.7038	0.0000e+00
 40.2964	 44.9180	 37.4094	4.3367e+09
 41.7643	 48.5161	 33.0799	5.0306e+09
 42.8898	 51.3974	 33.8156	5.0306e+09
 43.3716	 51.2601	 31.6999	6.0714e+09
 44.4861	 53.9985	 30.4317	2.9490e+09
 45.4719	 52.8911	 38.3538	3.6428e+09
 46.6889	 49.8780	 37.5301	6.4183e+09
 46.7486	 52.6060	 38.1456	1.2143e+09
 42.7024	 49.7555	 45.1805	3.2959e+09
 44.6729	 50.5390	 44.3950	4.5102e+09
 45.7148	 48.2452	 40.3066	0.0000e+00
 46.9147	 52.7560	 39.4482	3.2959e+09
 46.8777	 51.1370	 40.5181	2.0816e+09
 39.5044	 53.7212	 51.3769	5.7245e+09
 39.7467	 51.9989	 52.0157	2.0816e+09
 39.7153	 51.9425	 51.7285	4.8571e+09
 40.5000	 52.1929	 55.0898	4.6837e+09
 41.3966	 49.1704	 52.9761	4.6837e+09
 45.0189	 51.0764	 51.3417	2.9490e+09
 45.0328	 47.9139	 55.5214	4.1632e+09
 45.5279	 48.4746	 55.2135	4.3367e+09
 46.0193	 47.4967	 55.7686	3.1224e+09
 41.8125	 51.1376	 57.9681	1.7347e+09
 41.8373	 54.1180	 62.2172	5.0306e+09
 42.7476	 49.3371	 63.5360	3.8163e+09
 43.6039	 47.7903	 58.4636	5.7245e+09
 45.9269	 52.8778	  0.1596	3.6428e+09
 41.5439	 63.2932	  4.3366	4.1632e+09
 43.1260	 59.9858	  2.1436	2.6020e+09
 44.3490	 61.8607	  6.5631	4.8571e+09
 45.3844	 56.9502	  5.6787	5.5510e+09
 41.9861	 62.7022	  7.3221	3.8163e+09
 42.8658	 62.0490	 13.1393	3.6428e+09
 42.9372	 60.9731	 11.1426	5.5510e+09
 43.1548	 56.7615	 13.5165	0.0000e+00
 43.9249	 58.4842	 13.1271	5.0306e+09
 43.4733	 57.1400	 13.8457	4.5102e+09
 45.1525	 55.7659	 12.3507	5.5510e+09
 46.8229	 57.9927	  9.4472	5.2041e+09
 42.1999	 59.3502	 22.7047	2.6020e+09
 43.5942	 59.6416	 23.5446	4.8571e+09
 44.2793	 62.2090	 21.9013	2.4286e+09
 44.1866	 58.9554	 19.4928	4.8571e+09
 44.8954	 59.0323	 20.7908	1.3877e+09
 45.8038	 57.3108	 14.7497	3.9898e+09
 42.9795	 55.5076	 24.9037	5.2041e+09
 44.5386	 57.8039	 24.5444	5.0306e+09
 44.2878	 59.7562	 24.5490	2.7755e+09
 45.6259	 56.3880	 26.9326	5.7245e+09
 44.8609	 57.2101	 27.0001	1.7347e+09
 45.2152	 55.5687	 24.8418	3.9898e+09
 45.8989	 56.2348	 26.8870	4.3367e+09
 45.9707	 55.5872	 25.7777	5.5510e+09
 45.1829	 58.0386	 24.9119	3.8163e+09
 46.4920	 56.7910	 25.9615	3.6428e+09
 46.9350	 60.1129	 24.5840	1.7347e+09
 47.2044	 56.0851	 26.3476	4.6837e+09
 47.0877	 62.6405	 30.0987	4.8571e+09
 41.2050	 57.4899	 36.9919	5.2041e+09
 42.2702	  0.1694	 39.7832	6.4183e+09
 44.3037	 61.5837	 38.8822	5.0306e+09
 40.9802	  0.0587	 41.2422	5.3775e+09
 41.1439	 61.5927	 44.6247	4.3367e+09
 43.7728	 60.9913	 46.6482	2.7755e+09
 45.4873	 59.2161	 44.4999	6.0714e+09
 45.7902	 60.4515	 42.7232	5.0306e+09
 39.0334	 62.6311	 50.3810	4.1632e+09
 41.0834	 60.8862	 49.1013	4.5102e+09
 43.2391	 57.8147	 53.6025	3.9898e+09
 44.4167	 59.4029	 49.5473	5.7245e+09
 40.0610	 57.4621	  0.6584	5.7245e+09
 41.8817	 56.9724	 57.1989	5.5510e+09
 45.1390	  1.8191	  1.2777	2.9490e+09
 46.1441	  1.4493	  1.6528	4.6837e+09
 48.0258	  8.8092	  3.9808	5.8979e+09
 49.3367	  6.5592	  5.1848	2.9490e+09
 49.8442	  7.8007	  5.7011	5.8979e+09
 50.6001	  3.2627	  8.7837	3.9898e+09
 53.1139	  7.5605	  6.6173	6.4183e+09
 53.0239	  4.3257	  5.1606	5.3775e+09
 50.6116	  5.7146	 14.8645	3.1224e+09
 53.0280	  1.4110	 14.7602	3.1224e+09
 51.5814	  8.0788	 11.7174	4.3367e+09
 52.1254	  5.6693	 13.2016	3.4694e+09
 53.0817	  1.8410	  9.9416	2.7755e+09
 53.0036	  3.9272	 10.2453	6.4183e+09
 52.7950	  5.4300	 13.5243	2.9490e+09
 54.3508	  1.1956	 11.1630	4.1632e+09
 55.5056	  1.9718	 13.2941	4.8571e+09
 49.4498	  8.1135	 19.4570	4.6837e+09
 50.0766	  2.8803	 16.6093	6.4183e+09
 50.5295	  6.4289	 17.0664	5.7245e+09
 51.2849	  1.6441	 17.4019	5.3775e+09
 50.8819	  1.4662	 22.1118	4.6837e+09
 49.1857	  4.7418	 22.9419	4.6837e+09
 47.7074	  8.5312	 26.3684	4.8571e+09
 48.4289	  7.0092	 24.6364	5.3775e+09
 47.6438	  8.4792	 31.6147	6.0714e+09
 48.1002	  7.2245	 30.7359	2.7755e+09
 49.7451	  0.5272	 24.7567	5.5510e+09
 49.9620	  9.1320	 24.4504	5.5510e+09
 53.3368	  2.0240	 22.0611	4.8571e+09
 53.0821	  3.4940	 23.0559	4.5102e+09
 55.4399	  4.2906	 28.7380	5.3775e+09
 47.9839	  1.5708	 31.9088	4.8571e+09
 47.9156	  6.8310	 32.2889	5.3775e+09
 49.6129	  3.6341	 37.1185	5.7245e+09
 49.7116	  3.6969	 36.7181	6.2449e+09
 51.8074	  7.2841	 38.8362	3.2959e+09
 51.9646	  8.5020	 39.0704	6.0714e+09
 52.4565	  3.7546	 37.7925	0.0000e+00
 54.8095	  9.3707	 35.0230	4.6837e+09
 47.6095	  9.4140	 42.4612	5.0306e+09
 49.2550	  2.7201	 42.1215	4.3367e+09
 50.5811	  7.0702	 46.7835	5.7245e+09
 53.0007	  2.7688	 39.7757	5.5510e+09
 47.6373	  8.6266	 54.2166	4.3367e+09
 49.2373	  6.7700	 48.0007	5.3775e+09
 50.1775	  2.6319	 48.6652	5.0306e+09
 51.1073	  4.8022	 54.6315	4.3367e+09
 51.8798	  3.8789	 52.3888	5.5510e+09
 53.0579	  3.8809	 49.9503	0.0000e+00
 53.8868	  8.0870	 52.8786	4.1632e+09
 54.2270	  2.1754	 54.0398	4.3367e+09
 47.2955	  7.7005	 61.3302	3.9898e+09
 47.5359	  2.6408	  0.8239	2.9490e+09
 48.3538	  4.1199	 63.2369	5.2041e+09
 48.6110	  5.5747	 59.8082	3.4694e+09
 49.6419	  8.4170	 62.5749	3.9898e+09
 49.5829	  7.5448	 62.3806	6.2449e+09
 50.6976	  7.7932	 58.9180	3.2959e+09
 51.1674	  5.5625	 57.4523	4.3367e+09
 52.8833	  7.2934	 63.2600	4.3367e+09
 52.0584	  6.4351	 56.9838	4.3367e+09
 49.9284	 11.4212	  6.5323	5.8979e+09
 49.9788	 13.4858	  4.6074	2.2551e+09
 50.9417	 10.1151	  2.5939	5.5510e+09
 52.6475	  9.5828	  6.5240	2.9490e+09
 52.6109	  9.7002	  6.5588	4.8571e+09
 53.2677	  8.5904	  7.9511	5.0306e+09
 49.8630	  9.4876	 10.3783	4.1632e+09
 51.3422	  8.9775	 10.0178	5.3775e+09
 53.4387	 14.1370	 13.6013	5.5510e+09
 49.3261	 10.3040	 15.6907	4.5102e+09
 49.8821	  8.2677	 18.1556	5.8979e+09
 51.4877	  7.4788	 15.3036	0.0000e+00
 50.3424	 10.1662	 21.3286	0.0000e+00
 51.6707	 13.0534	 22.2654	6.2449e+09
 54.6675	 14.6205	 17.4937	4.1632e+09
 48.6813	 13.4724	 25.8663	1.7347e+09
 49.4197	 10.7193	 25.1611	5.5510e+09
 49.1767	 14.3361	 26.0874	2.4286e+09
 49.9181	  8.5530	 29.7514	8.6734e+08
 51.4378	 15.4567	 24.5636	4.8571e+09
 54.1415	 13.7823	 31.3394	3.6428e+09
 47.6108	 12.6453	 38.7729	3.6428e+09
 46.4367	 16.6345	 35.0107	5.5510e+09
 48.7536	 10.7015	 35.9161	4.5102e+09
 48.1883	 10.4585	 33.8964	5.7245e+09
 49.2532	 10.6762	 34.9761	2.9490e+09
 50.5927	  9.3791	 33.2059	4.3367e+09
 50.7164	 15.5351	 39.0578	3.8163e+09
 53.9311	 10.9296	 33.0712	3.6428e+09
 54.8517	 11.7371	 33.1805	5.0306e+09
 48.3058	 12.5537	 41.4442	2.7755e+09
 49.1216	 15.4330	 40.5532	3.8163e+09
 48.4605	 10.3103	 45.0844	5.7245e+09
 51.5003	 14.5033	 39.7562	4.6837e+09
 52.2899	 14.7005	 41.0812	3.8163e+09
 51.2720	 15.9462	 46.0801	3.8163e+09
 52.9084	 14.3843	 39.5369	0.0000e+00
 53.3755	 14.7158	 39.6695	4.3367e+09
 54.1454	 15.2073	 43.2243	2.6020e+09
 47.4695	 13.5448	 54.4565	5.3775e+09
 47.2745	 12.4506	 53.8737	3.2959e+09
 47.5185	 13.7104	 49.2531	4.1632e+09
 49.4595	 17.3868	 56.2641	0.0000e+00
 48.5227	 14.7901	 54.2788	5.5510e+09
 49.6154	 17.4372	 51.8219	8.6734e+08
 49.2100	 16.2966	 53.6768	5.5510e+09
 52.4413	 18.2908	 51.0187	6.0714e+09
 48.6185	 12.6975	 62.6072	0.0000e+00
 49.6267	 10.5656	  0.4209	2.2551e+09
 51.8230	 10.3361	 59.9216	5.2041e+09
 51.4993	 14.1152	 61.1483	4.6837e+09
 52.5160	  9.8513	 62.7894	5.8979e+09
 54.0820	 16.5610	 59.1587	3.8163e+09
 48.3779	 17.7200	  4.5039	4.5102e+09
 48.5627	 18.7706	  1.2208	1.9082e+09
 48.7626	 19.0666	  1.6070	5.2041e+09
 51.3369	 21.7879	  7.0578	4.6837e+09
 51.7215	 20.4527	  0.2494	5.7245e+09
 52.4940	 21.6078	  3.3558	5.3775e+09
 53.2893	 22.0056	  6.9656	2.4286e+09
 53.9662	 19.7867	  6.6672	1.0408e+09
 53.9746	 20.6639	  7.4316	2.4286e+09
 53.8605	 17.0329	  6.7696	4.3367e+09
 49.8546	 19.3402	 13.7551	3.9898e+09
 52.1207	 21.9169	  8.0113	3.2959e+09
 51.9853	 21.8036	  8.2301	4.5102e+09
 52.0311	 16.6334	  8.8472	0.0000e+00
 54.0492	 17.0640	 11.0389	0.0000e+00
 54.1041	 20.9068	 12.0709	5.7245e+09
 47.9243	 18.5075	 15.9206	5.8979e+09
 46.9621	 24.4638	 23.1299	5.7245e+09
 48.3400	 22.2922	 23.2019	3.2959e+09
 47.8800	 20.3508	 18.4571	4.3367e+09
 49.0155	 21.2072	 17.1705	3.8163e+09
 50.5950	 16.3570	 19.6920	6.0714e+09
 51.0117	 18.8836	 21.3880	5.2041e+09
 51.2494	 20.4285	 20.9389	3.4694e+09
 52.8803	 15.4400	 22.8000	2.9490e+09
 49.3349	 22.7504	 31.6799	0.0000e+00
 45.8549	 21.9033	 37.2681	6.2449e+09
 46.9000	 24.0425	 35.5049	0.0000e+00
 48.3343	 17.0088	 36.2017	6.2449e+09
 47.9770	 19.1934	 37.6403	5.7245e+09
 47.7199	 23.2960	 32.9027	3.9898e+09
 51.6751	 16.4191	 38.4324	2.9490e+09
 47.4259	 20.0753	 44.9009	3.2959e+09
 48.5932	 18.8605	 45.3034	3.6428e+09
 49.2475	 21.2056	 54.2417	5.5510e+09
 49.8007	 20.8520	 53.1376	6.0714e+09
 50.4693	 18.7687	 57.3345	0.0000e+00
 50.9806	 20.0373	 53.7731	4.3367e+09
 51.0220	 18.9276	 50.9670	5.3775e+09
 51.0954	 20.2801	 54.2458	1.3877e+09
 52.0190	 22.6848	 49.3868	3.9898e+09
 52.1189	 20.8458	 50.7319	4.1632e+09
 52.5944	 22.0282	 54.6466	2.9490e+09
 50.7652	 20.1305	 62.4946	3.2959e+09
 50.3471	 17.7871	 61.0204	6.2449e+09
 50.3923	 18.6496	 58.3178	1.2143e+09
 52.2505	 21.6687	 59.6469	4.3367e+09
 53.2081	 21.3192	 61.7168	2.4286e+09
 52.6364	 22.4218	 56.0900	4.1632e+09
 52.4601	 22.6188	 57.4862	4.8571e+09
 47.8870	 27.5027	  7.2843	2.7755e+09
 49.7680	 29.5148	  1.6098	5.3775e+09
 49.8932	 29.5496	  6.2742	5.3775e+09
 52.8751	 24.0041	  1.3389	5.3775e+09
 48.2567	 26.7210	 15.2888	5.5510e+09
 48.9373	 28.4358	 12.4657	2.2551e+09
 49.1144	 25.7040	 13.0504	4.3367e+09
 50.2395	 30.9128	 11.8196	4.5102e+09
 49.6539	 25.0740	 11.6549	3.2959e+09
 49.7218	 25.2409	 11.8433	6.0714e+09
 51.2519	 29.1254	 15.8070	4.1632e+09
 51.3851	 26.1785	 14.3507	5.7245e+09
 53.4155	 27.7793	 11.4499	3.8163e+09
 45.4227	 26.5594	 23.3004	0.0000e+00
 47.8555	 28.3591	 19.6742	5.2041e+09
 47.2840	 31.6618	 20.1027	4.5102e+09
 48.9551	 26.2912	 17.1446	5.5510e+09
 50.1774	 26.8400	 17.0433	6.4183e+09
 50.6812	 28.0032	 19.5758	4.1632e+09
 51.9504	 28.0087	 19.6277	4.5102e+09
 45.4949	 25.6022	 31.1755	5.7245e+09
 47.5770	 32.7063	 23.0019	3.8163e+09
 50.7963	 32.4262	 25.5836	4.3367e+09
 49.2764	 29.7780	 33.3636	7.1122e+09
 50.0896	 26.1862	 35.8013	4.5102e+09
 49.2172	 24.9217	 48.0703	5.2041e+09
 53.4246	 29.5070	 40.3783	5.2041e+09
 47.4094	 25.9342	 54.1530	5.0306e+09
 47.7877	 26.2692	 51.9024	0.0000e+00
 48.5052	 25.9009	 54.1366	0.0000e+00
 48.8791	 24.7366	 54.4711	5.7245e+09
 49.3426	 23.7251	 54.1583	1.5612e+09
 51.4020	 23.3394	 49.7908	5.0306e+09
 52.9077	 27.8170	 53.0156	6.2449e+09
 54.0795	 24.2476	 55.6285	2.9490e+09
 48.2091	 29.1278	 57.2500	4.1632e+09
 50.2221	 25.8061	 57.4884	5.0306e+09
 50.8553	 25.4159	 57.6942	3.9898e+09
 50.5376	 25.2709	 61.1484	3.1224e+09
 51.7683	 23.3501	 57.0558	5.3775e+09
 52.0977	 24.5105	 56.6886	3.4694e+09
 53.4652	 22.8313	 61.7783	2.7755e+09
 53.3148	 25.2787	 56.7522	3.6428e+09
 53.5910	 28.1619	 58.1084	0.0000e+00
 49.1665	 39.3851	  1.6025	2.9490e+09
 49.0054	 33.9338	  3.7474	4.5102e+09
 49.2544	 32.4945	  7.6809	5.8979e+09
 49.9636	 33.7386	  4.2038	6.4183e+09
 49.7828	 35.4654	  6.7353	2.0816e+09
 50.5184	 33.3201	  3.8108	3.2959e+09
 53.8018	 32.3403	  3.2204	1.9082e+09
 53.8431	 32.7774	  3.4093	1.7347e+09
 54.0207	 32.8249	  3.8591	5.5510e+09
 47.5285	 35.9782	 16.6760	5.0306e+09
 49.4652	 39.0156	 16.3835	0.0000e+00
 49.6706	 37.2096	 12.0357	4.3367e+09
 49.2001	 38.4905	 16.6829	0.0000e+00
 51.2271	 35.1042	 16.0610	5.3775e+09
 53.0038	 33.5730	 12.4460	1.2143e+09
 54.2122	 40.0733	 10.2063	4.1632e+09
 48.3000	 38.0962	 18.0131	1.7347e+09
 49.3706	 37.8502	 18.5491	3.9898e+09
 49.7227	 37.0728	 19.6810	0.0000e+00
 50.0775	 37.6429	 18.8916	6.2449e+09
 51.6754	 36.5078	 18.4001	3.4694e+09
 51.9697	 35.0079	 19.9032	4.5102e+09
 47.4057	 38.5979	 22.8950	4.3367e+09
 48.5742	 34.9306	 27.8577	4.5102e+09
 49.6230	 39.8085	 23.5317	4.5102e+09
 50.9389	 35.7380	 28.0504	6.0714e+09
 51.9249	 38.3092	 24.8794	5.8979e+09
 52.0032	 38.1114	 23.2932	5.8979e+09
 53.2797	 35.4036	 27.4096	2.4286e+09
 47.3367	 38.3315	 33.1083	5.7245e+09
 47.3786	 32.8343	 34.1065	3.2959e+09
 47.7212	 35.6672	 35.3754	3.1224e+09
 49.1343	 36.2378	 31.6593	4.8571e+09
 50.7794	 36.0988	 31.8602	5.7245e+09
 52.0014	 36.4821	 32.2414	5.3775e+09
 53.7975	 36.1531	 36.8528	1.0408e+09
 48.6904	 36.6763	 44.9629	5.8979e+09
 50.3872	 35.8623	 39.7180	5.5510e+09
 50.7469	 30.8214	 40.8859	6.7653e+09
 53.0004	 32.7629	 47.8963	1.7347e+09
 53.3665	 35.7797	 40.1089	3.8163e+09
 53.8443	 36.3580	 44.1255	5.0306e+09
 49.3651	 37.6918	 49.7438	0.0000e+00
 49.2609	 34.0925	 48.4605	1.7347e+09
 50.8013	 34.6953	 48.9382	5.5510e+09
 51.8544	 34.8259	 49.9870	3.4694e+09
 52.8733	 33.3907	 50.2215	3.2959e+09
 54.4886	 33.4395	 50.2227	1.5612e+09
 47.9430	 35.5201	 57.0199	1.0408e+09
 49.6860	 38.8348	 63.4099	4.8571e+09
 50.9172	 33.0280	 62.4386	5.8979e+09
 52.0099	 30.1949	 58.9050	2.4286e+09
 50.8952	 33.1063	 63.1254	4.8571e+09
 52.5457	 34.0801	 63.9050	5.2041e+09
 52.8392	 36.2802	 57.7699	3.8163e+09
 47.8851	 39.9139	  4.3177	3.9898e+09
 50.3514	 45.7100	  9.3145	3.4694e+09
 50.1520	 44.7427	  6.4922	6.2449e+09
 51.4649	 43.5252	  2.2867	5.7245e+09
 53.6124	 41.6307	  9.4609	5.2041e+09
 52.1759	 40.5227	  3.8565	6.4183e+09
 53.5437	 46.3954	  3.6630	6.2449e+09
 53.9337	 47.5799	  6.2358	3.8163e+09
 47.7514	 47.9682	 10.1283	4.5102e+09
 49.1359	 41.9213	 12.6962	5.7245e+09
 50.2175	 46.9819	  9.9798	5.8979e+09
 50.7416	 41.4747	 11.7692	2.9490e+09
 51.0479	 46.8315	 12.5169	5.5510e+09
 50.8415	 43.0387	 12.3482	0.0000e+00
 51.8032	 42.1818	 12.3840	4.5102e+09
 51.5176	 42.2010	 12.7456	2.9490e+09
 46.4278	 42.5452	 20.4700	2.7755e+09
 47.7756	 46.8744	 17.6437	5.3775e+09
 47.0878	 42.8939	 20.2743	4.6837e+09
 48.3048	 41.3283	 21.4884	3.1224e+09
 48.0689	 41.1565	 19.9523	5.5510e+09
 49.3378	 38.5311	 17.7044	5.3775e+09
 48.7285	 39.9166	 19.9126	3.2959e+09
 49.7168	 45.7075	 22.2974	2.6020e+09
 50.6404	 41.2451	 21.1347	3.8163e+09
 51.3602	 46.0788	 20.1252	5.0306e+09
 46.2758	 41.9221	 30.2964	1.5612e+09
 47.5674	 40.7028	 25.3907	6.0714e+09
 48.4028	 41.0066	 26.9375	3.4694e+09
 49.3874	 45.4858	 26.3029	4.6837e+09
 49.6695	 45.3675	 25.9466	4.6837e+09
 51.1409	 45.6484	 29.7540	0.0000e+00
 51.7423	 40.3319	 28.4297	4.5102e+09
 51.9726	 42.3319	 29.1251	4.5102e+09
 50.7711	 44.7062	 25.8417	6.4183e+09
 52.9519	 44.2848	 30.4347	5.8979e+09
 54.6804	 44.6315	 23.4505	4.3367e+09
 47.5794	 45.3672	 35.7465	3.6428e+09
 48.0770	 45.5984	 35.6890	4.1632e+09
 48.0495	 46.4527	 37.0068	0.0000e+00
 49.1474	 46.0991	 36.4805	4.3367e+09
 49.1936	 45.3924	 36.9553	3.6428e+09
 50.1094	 45.7682	 37.9072	5.2041e+09
 49.9731	 44.6903	 42.2069	5.0306e+09
 51.0586	 40.8402	 47.7646	8.6734e+08
 52.8649	 44.2691	 42.3124	5.7245e+09
 54.1630	 38.6102	 49.5408	1.7347e+09
 49.9431	 43.3021	 47.9763	1.9082e+09
 53.1063	 40.3669	 50.8658	5.3775e+09
 54.0660	 39.2529	 50.8813	3.8163e+09
 50.1959	 42.3698	 60.9169	2.6020e+09
 53.0764	 42.7095	 56.5111	4.5102e+09
 53.3501	 44.4158	 62.2127	5.8979e+09
 53.7586	 39.3433	 59.7054	4.5102e+09
 54.0373	 40.2371	 61.4177	5.3775e+09
 54.6983	 40.0630	 56.2303	3.8163e+09
 47.3016	 50.3112	  4.9559	3.4694e+09
 48.2986	 52.4624	  2.8590	5.7245e+09
 51.3530	 55.2602	 10.1085	6.4183e+09
 48.6510	 49.0202	 10.9785	4.1632e+09
 50.2766	 55.1843	 13.8805	5.7245e+09
 52.3860	 52.9577	 15.8697	5.0306e+09
 47.8634	 54.3083	 22.6413	4.8571e+09
 50.4889	 50.7612	 19.1595	2.6020e+09
 49.5076	 47.5739	 20.9692	5.2041e+09
 49.9980	 47.8493	 17.7084	5.3775e+09
 50.2870	 50.1397	 22.2960	4.1632e+09
 53.2034	 55.5949	 20.5262	5.3775e+09
 55.2322	 54.1308	 21.8095	5.3775e+09
 48.9222	 51.1552	 27.9347	6.4183e+09
 49.2645	 48.4644	 23.8876	3.8163e+09
 50.4971	 54.0798	 25.6041	5.7245e+09
 50.8688	 52.2869	 29.7639	3.1224e+09
 50.6960	 54.8564	 29.5460	3.8163e+09
 51.1299	 47.5213	 28.7204	3.8163e+09
 48.0914	 46.7385	 36.1174	6.0714e+09
 48.9473	 52.4553	 31.8572	3.8163e+09
 47.5946	 51.0566	 37.1380	5.0306e+09
 49.1362	 48.1938	 31.0643	3.9898e+09
 49.3946	 47.5181	 30.3996	4.8571e+09
 50.0228	 46.9223	 33.1848	4.6837e+09
 49.9601	 48.8230	 37.0293	5.3775e+09
 51.0558	 48.1479	 32.9970	4.1632e+09
 50.6885	 46.7616	 39.7133	4.8571e+09
 52.8206	 50.2895	 31.4694	4.3367e+09
 53.8714	 54.5852	 31.4915	2.4286e+09
 55.1614	 51.2225	 39.6968	1.3877e+09
 47.7585	 52.2989	 38.8360	3.4694e+09
 48.2714	 53.9572	 39.7346	1.0408e+09
 48.7376	 47.5516	 39.9709	7.2857e+09
 51.9177	 46.9529	 40.6140	0.0000e+00
 53.5892	 54.5309	 41.0178	3.6428e+09
 53.8716	 48.3133	 40.5207	8.6734e+08
 46.2043	 50.2758	 50.9233	4.6837e+09
 47.3071	 54.6905	 52.7888	4.3367e+09
 48.8081	 53.8335	 54.3605	3.8163e+09
 50.0211	 54.0471	 50.8325	5.5510e+09
 53.7210	 53.0229	 54.7921	5.3775e+09
 46.8837	 51.4415	 61.1026	6.4183e+09
 47.4366	 55.2261	 61.2710	6.4183e+09
 49.3314	 54.2492	 59.9336	4.8571e+09
 51.6291	 47.7217	 61.1951	3.9898e+09
 50.4253	 61.2667	  4.4612	5.7245e+09
 48.1363	 59.4096	 11.6719	2.6020e+09
 49.1851	 56.6449	 11.7908	4.8571e+09
 48.9212	 62.1774	 10.9518	5.2041e+09
 49.5642	 62.4695	 11.2575	3.8163e+09
 52.0036	 62.0740	 15.4827	0.0000e+00
 51.3142	 57.6150	 15.4477	4.5102e+09
 50.6103	 55.5918	 11.0225	2.2551e+09
 51.9364	 56.3188	 16.1282	5.7245e+09
 53.7656	 61.0851	 14.1738	4.3367e+09
 50.0017	 62.1223	 17.2775	4.3367e+09
 54.1737	 58.8450	 17.6341	5.0306e+09
 54.0240	 59.7449	 19.1518	5.5510e+09
 47.6605	 56.8908	 25.6463	2.2551e+09
 48.9706	 58.5683	 28.4617	3.4694e+09
 47.6833	 56.1859	 26.8283	3.4694e+09
 48.8692	 63.2541	 23.9133	2.7755e+09
 48.8889	 59.8656	 23.8694	3.9898e+09
 48.2127	 56.5891	 25.0964	5.5510e+09
 54.4696	 56.6630	 25.6025	3.8163e+09
 54.4687	 56.7566	 25.6478	3.6428e+09
 51.6583	 59.6786	 38.7783	4.1632e+09
 52.2962	 61.4653	 33.1625	5.2041e+09
 51.9476	 56.0728	 39.9278	2.7755e+09
 51.9595	 55.5366	 33.3903	3.2959e+09
 52.1517	 55.8667	 39.7332	3.1224e+09
 52.7749	 62.5576	 33.0326	5.3775e+09
 49.8285	 58.1836	 40.4646	2.6020e+09
 50.8649	 55.8056	 40.0333	5.8979e+09
 51.2796	 54.5771	 40.8670	3.8163e+09
 53.4293	 60.6421	 45.4270	4.3367e+09
 52.9104	 60.7873	 42.6486	6.2449e+09
 53.4186	 60.6777	 43.8551	6.5918e+09
 53.8025	 60.8309	 43.8841	3.8163e+09
 51.5875	 60.3623	 52.8455	5.2041e+09
 54.6581	 58.9640	 53.4231	6.0714e+09
 47.1675	 55.7121	 63.4139	2.2551e+09
 57.5674	  7.2153	  7.7211	5.7245e+09
  0.7954	 63.7443	  3.3616	0.0000e+00
 56.2159	  4.1869	 14.5819	3.2959e+09
 58.9543	  5.9427	  7.8681	5.0306e+09
 60.9594	  5.4705	 11.3535	5.2041e+09
 60.4786	  4.7375	 13.9575	4.3367e+09
 60.8192	  3.1267	 13.2799	5.5510e+09
 60.8385	  0.0908	 13.1325	2.0816e+09
 61.6834	  2.4895	 13.5550	3.8163e+09
 55.9942	  0.9980	 17.8835	4.8571e+09
 57.3054	  3.2031	 20.3468	2.7755e+09
 57.2919	  2.4146	 20.3457	4.8571e+09
 57.8342	  3.1167	 18.7690	2.7755e+09
 61.3840	  2.6276	 21.6138	5.7245e+09
 57.7043	  3.9577	 27.5556	2.7755e+09
 59.3210	  2.7089	 25.6733	4.1632e+09
 59.8967	  5.5084	 25.7015	5.8979e+09
 60.5115	  1.6834	 27.9979	5.0306e+09
 57.6812	  6.6429	 35.7587	6.4183e+09
 58.7324	  6.2610	 35.0501	3.4694e+09
 59.7943	  4.3619	 33.6656	6.0714e+09
 62.3420	  7.8665	 35.4289	0.0000e+00
 62.4894	  7.3672	 35.6534	3.9898e+09
 57.0903	  6.5257	 42.1894	3.6428e+09
 59.0184	  1.6384	 46.3548	3.9898e+09
 58.5432	  2.6627	 42.1450	6.2449e+09
 59.8362	  4.7062	 42.6249	3.6428e+09
 63.3584	  3.0695	 47.2315	8.6734e+08
 56.4201	  6.0488	 50.5149	5.8979e+09
 59.9420	  1.2892	 56.3420	3.9898e+09
 62.4801	  2.8413	 49.6877	4.5102e+09
 62.3554	  2.8762	 53.1270	4.1632e+09
 62.6824	  2.1044	 53.7358	4.3367e+09
 63.4941	  3.2523	 56.2020	6.0714e+09
 63.9532	  8.0755	 55.0746	4.8571e+09
 56.5515	  6.3195	 60.8447	1.3877e+09
 57.5886	  4.4211	  1.6275	6.2449e+09
 59.2157	  5.1731	 61.3547	5.3775e+09
 60.5025	  6.8066	 60.5869	5.3775e+09
 62.1229	  5.0434	 58.2291	6.2449e+09
 63.7439	  1.6627	 57.4204	3.6428e+09
 63.0644	  5.6021	 60.4811	3.8163e+09
 58.7342	 13.6692	  2.6358	5.2041e+09
 57.9971	 10.7771	  3.1955	5.3775e+09
 61.9773	 11.8836	  4.5316	5.7245e+09
 61.3258	 13.8780	  6.5487	4.8571e+09
 55.6399	 15.0324	 10.3131	6.2449e+09
 55.2529	  7.8596	 12.7249	2.6020e+09
